Data ID,Config ID,DateTime,SEN 1,SEN 2,SEN 3,SEN 4
733,59,16/11/05-22:15:00,-11.9,28.9,20.5,8989.0
734,59,16/11/05-22:20:00,-11.9,28.9,20.5,8989.0
735,59,16/11/05-22:25:00,-11.9,28.9,20.5,8989.0
736,59,16/11/05-22:30:00,-11.9,28.9,20.5,8989.0
737,59,16/11/05-22:35:00,-11.9,28.9,20.5,8989.0
738,59,16/11/05-22:40:00,-11.9,28.9,20.5,8989.0
739,59,16/11/05-22:45:00,-11.9,28.9,20.5,8989.0
740,59,16/11/05-22:50:00,-11.9,28.9,20.5,8989.0
741,59,16/11/05-22:55:00,-11.9,28.9,20.5,8989.0
742,59,16/11/05-23:00:00,-11.9,28.9,20.5,8989.0
743,59,16/11/05-23:05:00,-11.9,28.9,20.5,8989.0
744,59,16/11/05-23:10:00,-11.9,28.9,20.5,8989.0
745,59,16/11/05-23:15:00,-11.9,28.9,20.5,-196.4
746,59,16/11/05-23:20:00,-11.9,28.9,20.5,8989.0
747,59,16/11/05-23:25:00,-11.9,28.9,20.5,8989.0
748,59,16/11/05-23:30:00,-11.9,28.9,20.5,8989.0
749,59,16/11/05-23:35:00,-11.9,28.9,20.5,8989.0
750,59,16/11/05-23:40:00,-11.9,28.9,20.5,8989.0
751,59,16/11/05-23:45:00,-11.9,28.9,20.5,8989.0
752,59,16/11/05-23:50:00,-11.9,28.9,20.5,8989.0
753,59,16/11/05-23:55:00,-11.9,28.9,20.5,-196.9
